mes_id,protesta_masiva,numero_eventos_previos,duracion_horas,numero_participantes,numero_detenidos,periodo_pre90,periodo_90_00,periodo_01_16,actor_laboral,actor_territorial_social,actor_economico,actor_estudiantil,violencia_y
11,0,21,48.0,2000.0,15.0,0,1,0,0,0,1,0,0
11,0,21,48.0,600.0,15.0,0,1,0,0,0,0,1,0
11,0,2,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,3,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,21,48.0,600.0,15.0,0,1,0,0,0,1,0,0
11,0,21,48.0,3000.0,15.0,0,1,0,0,0,1,0,0
11,0,1,24.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,2,24.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,21,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,3,48.0,600.0,15.0,0,1,0,0,0,0,0,0
12,0,13,48.0,5.0,15.0,0,1,0,1,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,2,48.0,600.0,15.0,0,1,0,0,0,1,0,0
12,0,13,48.0,600.0,15.0,0,1,0,0,0,0,0,0
12,0,13,48.0,4.0,15.0,0,1,0,1,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,0,0,0,0,0
12,0,13,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,13,24.0,600.0,15.0,0,1,0,0,0,0,0,0
12,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
12,0,13,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,13,24.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,2,48.0,600.0,15.0,0,1,0,0,0,1,0,0
1,1,3,48.0,25000.0,15.0,0,1,0,0,1,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
1,0,12,48.0,1.0,15.0,0,1,0,0,0,0,0,0
1,0,1,48.0,200.0,15.0,0,1,0,0,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
1,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
1,0,12,48.0,100.0,15.0,0,1,0,0,0,1,0,1
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,3,48.0,600.0,15.0,0,1,0,0,0,0,0,1
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,1
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
2,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
2,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
2,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
3,0,9,48.0,600.0,15.0,0,1,0,0,0,0,0,0
3,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,1
3,0,9,48.0,600.0,15.0,0,1,0,0,1,0,0,0
3,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
3,0,9,48.0,600.0,15.0,0,1,0,0,1,0,0,1
3,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,1
3,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
3,0,9,48.0,200.0,15.0,0,1,0,1,0,0,0,0
3,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
3,0,9,48.0,600.0,15.0,0,1,0,0,0,1,0,0
3,0,9,48.0,600.0,15.0,0,1,0,0,0,0,0,0
3,0,9,48.0,50.0,15.0,0,1,0,1,0,0,0,1
3,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
3,0,9,48.0,200.0,15.0,0,1,0,0,1,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,1,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,2,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,1
4,1,12,48.0,7000.0,15.0,0,1,0,0,0,0,0,0
4,0,12,48.0,700.0,15.0,0,1,0,0,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,1
4,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,0
4,1,12,48.0,7000.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,1
4,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,1
4,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,0,0
4,0,2,48.0,600.0,15.0,0,1,0,0,0,1,0,0
4,0,12,48.0,300.0,15.0,0,1,0,1,0,0,0,0
4,0,12,48.0,600.0,15.0,0,1,0,0,0,0,1,0
4,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
5,0,3,48.0,600.0,15.0,0,1,0,0,1,0,0,0
5,0,2,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,0,0,0,0,0
5,0,3,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,0,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,1,24.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,2,48.0,600.0,15.0,0,1,0,0,1,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,0,0,1,0,0
5,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,2,24.0,600.0,15.0,0,1,0,1,0,0,0,0
5,1,2,48.0,6000.0,15.0,0,1,0,0,1,0,0,0
5,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,1
5,0,16,48.0,500.0,15.0,0,1,0,0,1,0,0,0
5,1,1,48.0,30000.0,15.0,0,1,0,0,1,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,1,16,48.0,5000.0,15.0,0,1,0,1,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,16,48.0,600.0,15.0,0,1,0,1,0,0,0,0
5,0,2,408.0,6.0,15.0,0,1,0,0,0,0,0,0
6,0,11,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,1,0,0,0
6,0,1,48.0,500.0,15.0,0,1,0,0,1,0,0,0
6,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,1,11,48.0,20000.0,15.0,0,1,0,0,0,0,1,0
6,0,11,48.0,600.0,15.0,0,1,0,0,0,0,0,0
6,0,3,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,0,1,48.0,800.0,15.0,0,1,0,0,0,0,1,0
6,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,1
6,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
6,0,11,48.0,300.0,15.0,0,1,0,1,0,0,0,1
6,1,11,48.0,8000.0,15.0,0,1,0,0,0,0,1,0
6,0,11,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,1,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,3,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,1,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,2,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,2,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,1,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,1,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,3,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,0,1,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,1,0,0,1
6,1,2,48.0,15000.0,15.0,0,1,0,0,0,0,1,0
6,0,11,48.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,0,1,0,0
6,0,11,48.0,600.0,15.0,0,1,0,0,0,0,1,0
6,0,11,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,48.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,11,24.0,600.0,15.0,0,1,0,1,0,0,0,0
6,0,1,24.0,600.0,15.0,0,1,0,0,0,0,1,0
6,1,11,48.0,5000.0,15.0,0,1,0,0,1,0,0,1
7,0,18,24.0,1200.0,15.0,0,1,0,0,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,2,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,0,18,48.0,300.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,500.0,15.0,0,1,0,0,1,0,0,0
7,0,18,48.0,500.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,18,48.0,100.0,15.0,0,1,0,1,0,0,0,0
7,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,18,24.0,130.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,2,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,1,18,48.0,7000.0,15.0,0,1,0,0,0,0,1,0
7,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,1,1,48.0,20000.0,15.0,0,1,0,0,0,0,1,0
7,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,0
7,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,5,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
7,0,2,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,3,48.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,18,24.0,600.0,15.0,0,1,0,0,0,0,0,0
7,0,1,24.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,18,48.0,500.0,15.0,0,1,0,0,1,0,0,0
7,0,1,24.0,600.0,15.0,0,1,0,0,0,0,0,1
7,0,1,24.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,2,24.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,2,24.0,600.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
7,0,2,24.0,600.0,15.0,0,1,0,1,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
7,0,18,8.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,18,48.0,700.0,15.0,0,1,0,0,0,1,0,0
7,0,18,48.0,2000.0,15.0,0,1,0,0,1,0,0,0
7,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
7,1,2,48.0,4000.0,15.0,0,1,0,0,0,0,0,0
7,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,1
7,0,18,48.0,600.0,15.0,0,1,0,0,0,1,0,0
7,0,18,48.0,600.0,15.0,0,1,0,0,0,0,0,0
7,0,18,5.0,600.0,15.0,0,1,0,0,0,1,0,0
8,0,3,48.0,600.0,15.0,0,1,0,0,0,1,0,0
8,0,24,48.0,200.0,15.0,0,1,0,0,1,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,1,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,0,3,48.0,50.0,15.0,0,1,0,0,0,0,0,1
8,0,24,48.0,300.0,15.0,0,1,0,1,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,1,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,1,0,0,0
8,0,3,48.0,600.0,15.0,0,1,0,0,0,0,0,1
8,0,3,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,1,1,48.0,6000.0,15.0,0,1,0,0,1,0,0,0
8,1,1,48.0,4000.0,15.0,0,1,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,1,0,0
8,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,0,24,48.0,1000.0,15.0,0,1,0,0,1,0,0,1
8,0,3,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,0,0,0
8,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,1,24,48.0,5000.0,15.0,0,1,0,0,1,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,1,0,1
8,1,3,48.0,10000.0,15.0,0,1,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,0,24,48.0,600.0,15.0,0,1,0,1,0,0,0,0
8,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,0,24,48.0,600.0,15.0,0,1,0,0,0,0,1,0
8,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,3,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,1,0,1
9,1,1,48.0,50000.0,15.0,0,1,0,0,1,0,0,0
9,0,3,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,1
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,150.0,15.0,0,1,0,0,0,0,1,0
9,0,3,48.0,1000.0,15.0,0,1,0,0,0,0,1,0
9,1,1,48.0,6000.0,15.0,0,1,0,0,0,0,0,0
9,0,1,48.0,3000.0,15.0,0,1,0,0,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,1,0,0
9,1,2,48.0,5000.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,300.0,15.0,0,1,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,1,1,48.0,10000.0,15.0,0,1,0,0,1,0,0,0
9,0,3,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,2,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,1,1,48.0,5000.0,15.0,0,1,0,0,0,0,0,0
9,1,18,48.0,15000.0,15.0,0,1,0,0,0,0,0,0
9,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,3,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,0,0,0
9,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
9,0,18,48.0,100.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,2000.0,15.0,0,1,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,1,0,0
9,1,1,24.0,6000.0,15.0,0,1,0,0,0,1,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,0,0,0
9,0,3,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,600.0,15.0,0,1,0,0,0,0,1,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
9,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,1
10,1,26,48.0,30000.0,100.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,3,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,0
10,0,4,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,1,3,48.0,8000.0,15.0,0,1,0,0,0,0,1,0
10,0,3,48.0,600.0,15.0,0,1,0,0,0,1,0,0
10,0,4,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,26,48.0,600.0,15.0,0,1,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
10,0,26,24.0,600.0,15.0,0,1,0,1,0,0,0,0
10,1,26,48.0,5000.0,15.0,0,1,0,0,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,0,1,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,0,0,0,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,1,0,0,1
10,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,0,1,0,0
10,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,1
10,0,26,48.0,600.0,15.0,0,1,0,0,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,1,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,1,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,1,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,1
10,0,4,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,120.0,0,1,0,1,0,0,0,1
10,0,26,48.0,600.0,15.0,0,1,0,1,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,4,48.0,600.0,15.0,0,1,0,0,0,0,1,0
10,0,26,48.0,600.0,15.0,0,1,0,1,0,0,0,0
10,0,26,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,1,0,0,0,1
11,1,4,48.0,5000.0,15.0,0,1,0,0,0,1,0,0
11,0,17,48.0,200.0,15.0,0,1,0,1,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,1,0,0,1
11,0,17,48.0,100.0,15.0,0,1,0,0,0,1,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,0
11,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,4,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,1,24.0,600.0,15.0,0,1,0,0,0,0,1,0
11,0,17,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,2,48.0,120.0,15.0,0,1,0,0,0,0,1,1
11,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,1
11,0,17,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,17,24.0,600.0,15.0,0,1,0,0,0,1,0,0
11,0,17,24.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,1,0,0,1
11,0,17,48.0,600.0,15.0,0,1,0,1,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,17,48.0,100.0,15.0,0,1,0,0,0,0,1,1
11,0,17,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,0,0,0,0
11,1,4,48.0,10000.0,15.0,0,1,0,1,0,0,0,0
11,0,17,48.0,600.0,15.0,0,1,0,0,0,0,1,0
11,0,17,48.0,200.0,15.0,0,1,0,1,0,0,0,0
11,0,4,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,1,48.0,600.0,15.0,0,1,0,0,0,0,1,1
12,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,1,1,48.0,5000.0,15.0,0,1,0,0,1,0,0,0
12,1,1,48.0,10000.0,15.0,0,1,0,0,0,0,1,0
12,0,1,48.0,600.0,15.0,0,1,0,0,0,0,0,0
12,1,1,48.0,20000.0,15.0,0,1,0,0,0,0,1,0
12,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,18,48.0,600.0,15.0,0,1,0,0,0,1,0,0
12,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,1,1,48.0,6000.0,15.0,0,1,0,0,0,0,1,0
12,0,18,48.0,100.0,15.0,0,1,0,1,0,0,0,0
12,1,1,24.0,15000.0,15.0,0,1,0,0,1,0,0,0
12,0,1,24.0,12.0,15.0,0,1,0,0,1,0,0,1
12,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,1
12,0,18,48.0,600.0,15.0,0,1,0,0,1,0,0,0
12,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
12,0,18,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,9,48.0,500.0,15.0,0,1,0,0,1,0,0,1
1,0,9,24.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,1,48.0,600.0,15.0,0,1,0,0,0,1,0,0
1,0,9,48.0,60.0,15.0,0,1,0,0,1,0,0,0
1,0,1,48.0,20.0,15.0,0,1,0,0,0,0,0,1
1,0,1,48.0,200.0,15.0,0,1,0,0,0,1,0,0
1,0,9,48.0,60.0,15.0,0,1,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,1,0,0,1,0,0,1
1,0,2,48.0,600.0,15.0,0,1,0,0,0,0,1,0
1,0,9,48.0,600.0,15.0,0,1,0,0,1,0,0,0
1,1,9,48.0,4000.0,15.0,0,1,0,1,0,0,0,0
1,1,1,48.0,15000.0,15.0,0,1,0,0,1,0,0,0
1,1,2,48.0,7000.0,15.0,0,1,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,9,48.0,100.0,15.0,0,1,0,1,0,0,0,0
1,0,9,24.0,500.0,15.0,0,1,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,1,48.0,100.0,15.0,0,1,0,1,0,0,0,0
1,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,9,48.0,2000.0,15.0,0,1,0,0,0,0,1,0
1,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,1,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,0,2,48.0,600.0,15.0,0,1,0,1,0,0,0,0
1,1,3,48.0,30000.0,15.0,0,1,0,0,0,0,1,0
1,1,2,48.0,15000.0,15.0,0,1,0,0,0,0,1,0
1,1,1,48.0,12000.0,15.0,0,1,0,0,0,0,1,0
2,0,12,48.0,600.0,15.0,0,1,0,0,1,0,0,1
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
2,0,2,48.0,600.0,15.0,0,1,0,0,1,0,0,0
2,0,12,48.0,600.0,15.0,0,1,0,1,0,0,0,0
